x, u
5.685,	0
5.7,	0
5.715,	0
5.73,	0
5.745,	0
5.76,	0
5.775,	0
5.79,	0
5.805,	0
5.82,	0
5.835,	0
5.85,	0
5.865,	0
5.88,	0
5.895,	0
5.91,	0
5.925,	0
5.94,	0
5.955,	0
5.97,	0
5.985,	0
6,	0
6.015,	0
6.03,	0
6.045,	0
6.06,	0
6.075,	0
6.09,	0
6.105,	0
6.12,	0
6.135,	0
6.15,	0
6.165,	0
6.18,	0
6.195,	0
6.21,	0
6.225,	0
6.24,	0
6.255,	0
6.27,	0
6.285,	0
6.3,	0
6.315,	0
6.33,	0
6.345,	0
6.36,	0
6.375,	0
6.39,	0
6.405,	0
6.42,	0
6.435,	0
6.45,	0
6.465,	0
6.48,	0
6.495,	0
6.51,	0
6.525,	0
6.54,	0
6.555,	0
6.57,	0
6.585,	0
6.6,	0
6.615,	0
6.63,	0
6.645,	0
6.66,	0
6.675,	0
6.69,	0
6.705,	0
6.72,	0
6.735,	0
6.75,	0
6.765,	0
6.78,	0
6.795,	0
6.81,	0
6.825,	0
6.84,	0
6.855,	0
6.87,	0
6.885,	0
6.9,	0
6.915,	0
6.93,	0
6.945,	0
6.96,	0
6.975,	0
6.99,	0
7.005,	0
7.02,	0
7.035,	0
7.05,	0
7.065,	0
7.08,	0
7.095,	0
7.11,	0
7.125,	0
7.14,	0
7.155,	0
7.17,	0
7.185,	0
7.2,	0
7.215,	0
7.23,	0
7.245,	0
7.26,	0
7.275,	0
7.29,	0
7.305,	0
7.32,	0
7.335,	0
7.35,	0
7.365,	0
7.38,	0
7.395,	0
7.41,	0
7.425,	0
7.44,	0
7.455,	0
7.47,	0
7.485,	0
7.5,	0
7.515,	0
7.53,	0
7.545,	0
7.56,	0
7.575,	0
7.59,	0
7.605,	0
7.62,	0
7.635,	0
7.65,	0
7.665,	0
7.68,	0
7.695,	0
7.71,	0
7.725,	0
7.74,	0
7.755,	0
7.77,	0
7.785,	0
7.8,	0
7.815,	0
7.83,	0
7.845,	0
7.86,	0
7.875,	0
7.89,	0
7.905,	0
7.92,	0
7.935,	0
7.95,	0
7.965,	0
7.98,	0
7.995,	0
8.01,	0
8.025,	0
8.04,	0
8.055,	0
8.07,	0
8.085,	0
8.1,	0
8.115,	0
8.13,	0
8.145,	0
8.16,	0
8.175,	0
8.19,	0
8.205,	0
8.22,	0
8.235,	0
8.25,	0
8.265,	0
8.28,	0
8.295,	0
8.31,	0
8.325,	0
8.34,	0
8.355,	0
8.37,	0
8.385,	0
8.4,	0
8.415,	0
8.43,	0
8.445,	0
8.46,	0
8.475,	0
8.49,	0
8.505,	0
8.52,	0
8.535,	0
8.55,	0
8.565,	0
8.58,	0
8.595,	0
8.61,	0
8.625,	0
8.64,	0
8.655,	0
8.67,	0
8.685,	0
8.7,	0
8.715,	0
8.73,	0
8.745,	0
8.76,	0
8.775,	0
8.79,	0
8.805,	0
8.82,	0
8.835,	0
8.85,	0
8.865,	0
8.88,	0
8.895,	0
8.91,	0
8.925,	0
8.94,	0
8.955,	0
8.97,	0
8.985,	0
9,	0
9.015,	0
9.03,	0
9.045,	0
9.06,	0
9.075,	0
9.09,	0
9.105,	0
9.12,	0
9.135,	0
9.15,	0
9.165,	0
9.18,	0
9.195,	0
9.21,	0
9.225,	0
9.24,	0
9.255,	0
9.27,	0
9.285,	0
9.3,	0
9.315,	0
9.33,	0
9.345,	0
9.36,	0
9.375,	0
9.39,	0
9.405,	0
9.42,	0
9.435,	0
9.45,	0
9.465,	0
9.48,	0
9.495,	0
9.51,	0
9.525,	0
9.54,	0
9.555,	0
9.57,	0
9.585,	0
9.6,	0
9.615,	0
9.63,	0
9.645,	0
9.66,	0
9.675,	0
9.69,	0
9.705,	0
9.72,	0
9.735,	0
9.75,	0
9.765,	0
9.78,	0
9.795,	0
9.81,	0
9.825,	0
9.84,	0
9.855,	0
9.87,	0
9.885,	0
9.9,	0
9.915,	0
9.93,	0
9.945,	0
9.96,	0
9.975,	0
9.99,	0
10.005,	0
10.02,	0
10.035,	0
10.05,	0
10.065,	0
10.08,	0
10.095,	0
10.11,	0
10.125,	0
10.14,	0
10.155,	0
10.17,	0
10.185,	0
10.2,	0
10.215,	0
10.23,	0
10.245,	0
10.26,	0
10.275,	0
10.29,	0
10.305,	0
10.32,	0
10.335,	0
10.35,	0
10.365,	0
10.38,	0
10.395,	0
10.41,	0
10.425,	0
10.44,	0
10.455,	0
10.47,	0
10.485,	0
10.5,	0
10.515,	0
10.53,	0
10.545,	0
10.56,	0
10.575,	0
10.59,	0
10.605,	0
10.62,	0
10.635,	0
10.65,	0
10.665,	0
10.68,	0
10.695,	0
10.71,	0
10.725,	0
10.74,	0
10.755,	0
10.77,	0
10.785,	0
10.8,	0
10.815,	0
10.83,	0
10.845,	0
10.86,	0
10.875,	0
10.89,	0
10.905,	0
10.92,	0
10.935,	0
10.95,	0
10.965,	0
10.98,	0
10.995,	0
11.01,	0
11.025,	0
11.04,	0
11.055,	0
11.07,	0
11.085,	0
11.1,	0
11.115,	0
11.13,	0
11.145,	0
11.16,	0
11.175,	0
11.19,	0
11.205,	0
11.22,	0
11.235,	0
11.25,	0
11.265,	0
11.28,	0
11.295,	0
11.31,	0
11.325,	0
11.34,	0
11.355,	0
11.37,	0
11.385,	0
11.4,	0
11.415,	0
11.43,	0
11.445,	0
11.46,	0
11.475,	0
11.49,	0
11.505,	0
11.52,	0
11.535,	0
11.55,	0
11.565,	0
11.58,	0
11.595,	0
11.61,	0
11.625,	0
11.64,	0
11.655,	0
11.67,	0
11.685,	0
11.7,	0
11.715,	0
11.73,	0
11.745,	0
11.76,	0
11.775,	0
11.79,	0
11.805,	0
11.82,	0
11.835,	0
11.85,	0
11.865,	0
11.88,	0
11.895,	0
11.91,	0
11.925,	0
11.94,	0
11.955,	0
11.97,	0
11.985,	0
12,	0
