x, u
2.592,	0
2.604,	0
2.616,	0
2.628,	0
2.64,	0
2.652,	0
2.664,	0
2.676,	0
2.688,	0
2.7,	0
2.712,	0
2.724,	0
2.736,	0
2.748,	0
2.76,	0
2.772,	0
2.784,	0
2.796,	0
2.808,	0
2.82,	0
2.832,	0
2.844,	0
2.856,	0
2.868,	0
2.88,	0
2.892,	0
2.904,	0
2.916,	0
2.928,	0
2.94,	0
2.952,	0
2.964,	0
2.976,	0
2.988,	0
3,	0
3.012,	0
3.024,	0
3.036,	0
3.048,	0
3.06,	0
3.072,	0
3.084,	0
3.096,	0
3.108,	0
3.12,	0
3.132,	0
3.144,	0
3.156,	0
3.168,	0
3.18,	0
3.192,	0
3.204,	0
3.216,	0
3.228,	0
3.24,	0
3.252,	0
3.264,	0
3.276,	0
3.288,	0
3.3,	0
3.312,	0
3.324,	0
3.336,	0
3.348,	0
3.36,	0
3.372,	0
3.384,	0
3.396,	0
3.408,	0
3.42,	0
3.432,	0
3.444,	0
3.456,	0
3.468,	0
3.48,	0
3.492,	0
3.504,	0
3.516,	0
3.528,	0
3.54,	0
3.552,	0
3.564,	0
3.576,	0
3.588,	0
3.6,	0
3.612,	0
3.624,	0
3.636,	0
3.648,	0
3.66,	0
3.672,	0
3.684,	0
3.696,	0
3.708,	0
3.72,	0
3.732,	0
3.744,	0
3.756,	0
3.768,	0
3.78,	0
3.792,	0
3.804,	0
3.816,	0
3.828,	0
3.84,	0
3.852,	0
3.864,	0
3.876,	0
3.888,	0
3.9,	0
3.912,	0
3.924,	0
3.936,	0
3.948,	0
3.96,	0
3.972,	0
3.984,	0
3.996,	0
4.008,	0
4.02,	0
4.032,	0
4.044,	0
4.056,	0
4.068,	0
4.08,	0
4.092,	0
4.104,	0
4.116,	0
4.128,	0
4.14,	0
4.152,	0
4.164,	0
4.176,	0
4.188,	0
4.2,	0
4.212,	0
4.224,	0
4.236,	0
4.248,	0
4.26,	0
4.272,	0
4.284,	0
4.296,	0
4.308,	0
4.32,	0
4.332,	0
4.344,	0
4.356,	0
4.368,	0
4.38,	0
4.392,	0
4.404,	0
4.416,	0
4.428,	0
4.44,	0
4.452,	0
4.464,	0
4.476,	0
4.488,	0
4.5,	0
4.512,	0
4.524,	0
4.536,	0
4.548,	0
4.56,	0
4.572,	0
4.584,	0
4.596,	0
4.608,	0
4.62,	0
4.632,	0
4.644,	0
4.656,	0
4.668,	0
4.68,	0
4.692,	0
4.704,	0
4.716,	0
4.728,	0
4.74,	0
4.752,	0
4.764,	0
4.776,	0
4.788,	0
4.8,	0
4.812,	0
4.824,	0
4.836,	0
4.848,	0
4.86,	0
4.872,	0
4.884,	0
4.896,	0
4.908,	0
4.92,	0
4.932,	0
4.944,	0
4.956,	0
4.968,	0
4.98,	0
4.992,	0
5.004,	0
5.016,	0
5.028,	0
5.04,	0
5.052,	0
5.064,	0
5.076,	0
5.088,	0
5.1,	0
5.112,	0
5.124,	0
5.136,	0
5.148,	0
5.16,	0
5.172,	0
5.184,	0
5.196,	0
5.208,	0
5.22,	0
5.232,	0
5.244,	0
5.256,	0
5.268,	0
5.28,	0
5.292,	0
5.304,	0
5.316,	0
5.328,	0
5.34,	0
5.352,	0
5.364,	0
5.376,	0
5.388,	0
5.4,	0
5.412,	0
5.424,	0
5.436,	0
5.448,	0
5.46,	0
5.472,	0
5.484,	0
5.496,	0
5.508,	0
5.52,	0
5.532,	0
5.544,	0
5.556,	0
5.568,	0
5.58,	0
5.592,	0
5.604,	0
5.616,	0
5.628,	0
5.64,	0
5.652,	0
5.664,	0
5.676,	0
5.688,	0
5.7,	0
5.712,	0
5.724,	0
5.736,	0
5.748,	0
5.76,	0
5.772,	0
5.784,	0
5.796,	0
5.808,	0
5.82,	0
5.832,	0
5.844,	0
5.856,	0
5.868,	0
5.88,	0
5.892,	0
5.904,	0
5.916,	0
5.928,	0
5.94,	0
5.952,	0
5.964,	0
5.976,	0
5.988,	0
6,	0
6.012,	0
6.024,	0
6.036,	0
6.048,	0
6.06,	0
6.072,	0
6.084,	0
6.096,	0
6.108,	0
6.12,	0
6.132,	0
6.144,	0
6.156,	0
6.168,	0
6.18,	0
6.192,	0
6.204,	0
6.216,	0
6.228,	0
6.24,	0
6.252,	0
6.264,	0
6.276,	0
6.288,	0
6.3,	0
6.312,	0
6.324,	0
6.336,	0
6.348,	0
6.36,	0
6.372,	0
6.384,	0
6.396,	0
6.408,	0
6.42,	0
6.432,	0
6.444,	0
6.456,	0
6.468,	0
6.48,	0
6.492,	0
6.504,	0
6.516,	0
6.528,	0
6.54,	0
6.552,	0
6.564,	0
6.576,	0
6.588,	0
6.6,	0
6.612,	0
6.624,	0
6.636,	0
6.648,	0
6.66,	0
6.672,	0
6.684,	0
6.696,	0
6.708,	0
6.72,	0
6.732,	0
6.744,	0
6.756,	0
6.768,	0
6.78,	0
6.792,	0
6.804,	0
6.816,	0
6.828,	0
6.84,	0
6.852,	0
6.864,	0
6.876,	0
6.888,	0
6.9,	0
6.912,	0
6.924,	0
6.936,	0
6.948,	0
6.96,	0
6.972,	0
6.984,	0
6.996,	0
7.008,	0
7.02,	1
7.032,	1
7.044,	1
7.056,	1
7.068,	1
7.08,	1
7.092,	1
7.104,	1
7.116,	1
7.128,	1
7.14,	1
7.152,	1
7.164,	1
7.176,	1
7.188,	1
7.2,	1
7.212,	1
7.224,	1
7.236,	1
7.248,	1
7.26,	1
7.272,	1
7.284,	1
7.296,	1
7.308,	1
7.32,	1
7.332,	1
7.344,	1
7.356,	1
7.368,	1
7.38,	1
7.392,	1
7.404,	1
7.416,	1
7.428,	1
7.44,	1
7.452,	1
7.464,	1
7.476,	1
7.488,	1
7.5,	1
7.512,	1
7.524,	1
7.536,	1
7.548,	1
7.56,	1
7.572,	1
7.584,	1
7.596,	1
7.608,	1
7.62,	1
7.632,	1
7.644,	1
7.656,	1
7.668,	1
7.68,	1
7.692,	1
7.704,	1
7.716,	1
7.728,	1
7.74,	1
7.752,	1
7.764,	1
7.776,	1
7.788,	1
7.8,	1
7.812,	1
7.824,	1
7.836,	1
7.848,	1
7.86,	1
7.872,	1
7.884,	1
7.896,	1
7.908,	1
7.92,	1
7.932,	1
7.944,	1
7.956,	1
7.968,	1
7.98,	1
7.992,	1
8.004,	1
8.016,	0
8.028,	0
8.04,	0
8.052,	0
8.064,	0
8.076,	0
8.088,	0
8.1,	0
8.112,	0
8.124,	0
8.136,	0
8.148,	0
8.16,	0
8.172,	0
8.184,	0
8.196,	0
8.208,	0
8.22,	0
8.232,	0
8.244,	0
8.256,	0
8.268,	0
8.28,	0
8.292,	0
8.304,	0
8.316,	0
8.328,	0
8.34,	0
8.352,	0
8.364,	0
8.376,	0
8.388,	0
8.4,	0
8.412,	0
8.424,	0
8.436,	0
8.448,	0
8.46,	0
8.472,	0
8.484,	0
8.496,	0
8.508,	0
8.52,	0
8.532,	0
8.544,	0
8.556,	0
8.568,	0
8.58,	0
8.592,	0
8.604,	0
8.616,	0
8.628,	0
8.64,	0
8.652,	0
8.664,	0
8.676,	0
8.688,	0
8.7,	0
8.712,	0
8.724,	0
8.736,	0
8.748,	0
8.76,	0
8.772,	0
8.784,	0
8.796,	0
8.808,	0
8.82,	0
8.832,	0
8.844,	0
8.856,	0
8.868,	0
8.88,	0
8.892,	0
8.904,	0
8.916,	0
8.928,	0
8.94,	0
8.952,	0
8.964,	0
8.976,	0
8.988,	0
9,	0
9.012,	0
9.024,	0
9.036,	0
9.048,	0
9.06,	0
9.072,	0
9.084,	0
9.096,	0
9.108,	0
9.12,	0
9.132,	0
9.144,	0
9.156,	0
9.168,	0
9.18,	0
9.192,	0
9.204,	0
9.216,	0
9.228,	0
9.24,	0
9.252,	0
9.264,	0
9.276,	0
9.288,	0
9.3,	0
9.312,	0
9.324,	0
9.336,	0
9.348,	0
9.36,	0
9.372,	0
9.384,	0
9.396,	0
9.408,	0
9.42,	0
9.432,	0
9.444,	0
9.456,	0
9.468,	0
9.48,	0
9.492,	0
9.504,	0
9.516,	0
9.528,	0
9.54,	0
9.552,	0
9.564,	0
9.576,	0
9.588,	0
9.6,	0
9.612,	0
9.624,	0
9.636,	0
9.648,	0
9.66,	0
9.672,	0
9.684,	0
9.696,	0
9.708,	0
9.72,	0
9.732,	0
9.744,	0
9.756,	0
9.768,	0
9.78,	0
9.792,	0
9.804,	0
9.816,	0
9.828,	0
9.84,	0
9.852,	0
9.864,	0
9.876,	0
9.888,	0
9.9,	0
9.912,	0
9.924,	0
9.936,	0
9.948,	0
9.96,	0
9.972,	0
9.984,	0
9.996,	0
10.008,	0
10.02,	0
10.032,	0
10.044,	0
10.056,	0
10.068,	0
10.08,	0
10.092,	0
10.104,	0
10.116,	0
10.128,	0
10.14,	0
10.152,	0
10.164,	0
10.176,	0
10.188,	0
10.2,	0
10.212,	0
10.224,	0
10.236,	0
10.248,	0
10.26,	0
10.272,	0
10.284,	0
10.296,	0
10.308,	0
10.32,	0
10.332,	0
10.344,	0
10.356,	0
10.368,	0
10.38,	0
10.392,	0
10.404,	0
10.416,	0
10.428,	0
10.44,	0
10.452,	0
10.464,	0
10.476,	0
10.488,	0
10.5,	0
10.512,	0
10.524,	0
10.536,	0
10.548,	0
10.56,	0
10.572,	0
10.584,	0
10.596,	0
10.608,	0
10.62,	0
10.632,	0
10.644,	0
10.656,	0
10.668,	0
10.68,	0
10.692,	0
10.704,	0
10.716,	0
10.728,	0
10.74,	0
10.752,	0
10.764,	0
10.776,	0
10.788,	0
10.8,	0
10.812,	0
10.824,	0
10.836,	0
10.848,	0
10.86,	0
10.872,	0
10.884,	0
10.896,	0
10.908,	0
10.92,	0
10.932,	0
10.944,	0
10.956,	0
10.968,	0
10.98,	0
10.992,	0
11.004,	0
11.016,	0
11.028,	0
11.04,	0
11.052,	0
11.064,	0
11.076,	0
11.088,	0
11.1,	0
11.112,	0
11.124,	0
11.136,	0
11.148,	0
11.16,	0
11.172,	0
11.184,	0
11.196,	0
11.208,	0
11.22,	0
11.232,	0
11.244,	0
11.256,	0
11.268,	0
11.28,	0
11.292,	0
11.304,	0
11.316,	0
11.328,	0
11.34,	0
11.352,	0
11.364,	0
11.376,	0
11.388,	0
11.4,	0
11.412,	0
11.424,	0
11.436,	0
11.448,	0
11.46,	0
11.472,	0
11.484,	0
11.496,	0
11.508,	0
11.52,	0
11.532,	0
11.544,	0
11.556,	0
11.568,	0
11.58,	0
11.592,	0
11.604,	0
11.616,	0
11.628,	0
11.64,	0
11.652,	0
11.664,	0
11.676,	0
11.688,	0
11.7,	0
11.712,	0
11.724,	0
11.736,	0
11.748,	0
11.76,	0
11.772,	0
11.784,	0
11.796,	0
11.808,	0
11.82,	0
11.832,	0
11.844,	0
11.856,	0
11.868,	0
11.88,	0
11.892,	0
11.904,	0
11.916,	0
11.928,	0
11.94,	0
11.952,	0
11.964,	0
11.976,	0
11.988,	0
12,	0
